txn_id,customer_id,transaction_date,transaction_type,transaction_mode,amount,beneficiary_country
TXN001831,CUST00442,2025-03-09,Card Payment,Online,54238,Australia
TXN001832,CUST00442,2025-12-24,NEFT/RTGS,Online,47993,Germany
TXN001833,CUST00442,2025-02-24,NEFT/RTGS,Mobile App,34509,Australia
TXN001834,CUST00442,2025-10-13,NEFT/RTGS,Online,47170,India
TXN001835,CUST00443,2025-05-05,Cash Deposit,Online,55101,Germany
TXN001836,CUST00443,2025-08-17,Card Payment,ATM,58959,India
TXN001837,CUST00443,2025-02-04,Cash Deposit,Mobile App,63353,Canada
TXN001838,CUST00443,2025-03-10,NEFT/RTGS,Online,44856,India
TXN001839,CUST00443,2025-01-07,Wire Transfer,ATM,49113,UK
TXN001840,CUST00443,2025-06-13,Cash Deposit,Mobile App,43216,Canada
TXN001841,CUST00444,2025-03-30,NEFT/RTGS,Online,29120,USA
TXN001842,CUST00444,2025-09-19,Cash Deposit,Online,26535,USA
TXN001843,CUST00444,2025-05-07,NEFT/RTGS,ATM,13551,Germany
TXN001844,CUST00444,2025-07-28,Wire Transfer,Mobile App,31352,USA
TXN001845,CUST00445,2025-07-11,NEFT/RTGS,Mobile App,59380,India
TXN001846,CUST00445,2025-09-03,Card Payment,Mobile App,60904,Canada
TXN001847,CUST00445,2025-11-22,Cash Deposit,Branch,49792,Australia
TXN001848,CUST00445,2025-11-04,Wire Transfer,Mobile App,43540,Canada
TXN001849,CUST00445,2025-12-27,Cash Deposit,Online,54952,India
TXN001850,CUST00445,2025-06-24,Cash Withdrawal,ATM,55146,UK
TXN001851,CUST00446,2025-12-19,Card Payment,Branch,36443,Germany
TXN001852,CUST00446,2025-12-21,NEFT/RTGS,ATM,44743,Germany
TXN001853,CUST00446,2025-05-18,Cash Withdrawal,ATM,32636,Canada
TXN001854,CUST00446,2025-06-10,Cash Withdrawal,Branch,44020,Canada
TXN001855,CUST00446,2025-06-21,Card Payment,Mobile App,54159,Canada
TXN001856,CUST00446,2025-08-06,Cash Deposit,Branch,68067,UK
TXN001857,CUST00447,2025-10-11,Cash Withdrawal,Branch,21255,Australia
TXN001858,CUST00447,2025-11-23,Cash Deposit,Branch,26684,Germany
TXN001859,CUST00447,2025-04-04,NEFT/RTGS,ATM,28085,Canada
TXN001860,CUST00447,2025-06-24,Cash Deposit,ATM,22516,USA
TXN001861,CUST00447,2025-10-09,NEFT/RTGS,Online,186698,Cyprus
TXN001862,CUST00448,2025-10-26,Cash Withdrawal,Mobile App,44099,Germany
TXN001863,CUST00448,2025-02-25,NEFT/RTGS,Mobile App,36260,USA
TXN001864,CUST00448,2025-07-05,Wire Transfer,Online,245642,Cayman Islands
TXN001865,CUST00448,2025-04-15,Wire Transfer,Online,492980,Cyprus
TXN001866,CUST00448,2025-05-26,NEFT/RTGS,Branch,567075,UAE
TXN001867,CUST00448,2025-07-01,Cash Deposit,Branch,40327,USA
TXN001868,CUST00448,2025-04-23,Cash Deposit,Mobile App,48666,India
TXN001869,CUST00449,2025-11-11,Cash Withdrawal,Mobile App,32916,India
TXN001870,CUST00449,2025-08-24,Card Payment,Branch,34316,India
TXN001871,CUST00449,2025-05-24,Wire Transfer,Online,31711,USA
TXN001872,CUST00449,2025-07-17,NEFT/RTGS,Branch,23378,USA
TXN001873,CUST00449,2025-02-11,NEFT/RTGS,Mobile App,21128,USA
TXN001874,CUST00450,2025-01-12,Card Payment,ATM,61810,Canada
TXN001875,CUST00451,2025-01-11,NEFT/RTGS,Mobile App,80114,Canada
TXN001876,CUST00451,2025-11-04,NEFT/RTGS,Branch,52802,Germany
TXN001877,CUST00451,2025-06-10,Cash Withdrawal,Mobile App,54769,Germany
TXN001878,CUST00451,2025-11-04,NEFT/RTGS,Online,62312,UK
TXN001879,CUST00451,2025-05-05,Wire Transfer,Mobile App,72547,Australia
TXN001880,CUST00452,2025-01-11,NEFT/RTGS,Mobile App,76655,UK
TXN001881,CUST00452,2025-06-28,Cash Deposit,ATM,64114,Australia
TXN001882,CUST00452,2025-05-14,NEFT/RTGS,Branch,85584,UK
TXN001883,CUST00452,2025-09-29,Cash Deposit,Online,84016,USA
TXN001884,CUST00453,2025-03-23,Wire Transfer,Online,62562,UK
TXN001885,CUST00453,2025-05-11,NEFT/RTGS,Branch,57348,UK
TXN001886,CUST00453,2025-04-06,Cash Deposit,Mobile App,62404,UK
TXN001887,CUST00453,2025-02-04,Cash Deposit,Online,64141,UK
TXN001888,CUST00453,2025-04-01,Cash Withdrawal,Mobile App,70181,Canada
TXN001889,CUST00453,2025-05-01,Wire Transfer,Branch,60157,Germany
TXN001890,CUST00453,2025-04-02,Card Payment,Online,54037,Canada
TXN001891,CUST00454,2025-04-06,Cash Deposit,Online,67059,Canada
TXN001892,CUST00454,2025-05-20,Card Payment,Online,44637,UK
TXN001893,CUST00454,2025-01-25,NEFT/RTGS,Branch,61136,Canada
TXN001894,CUST00455,2025-05-23,NEFT/RTGS,Branch,27807,USA
TXN001895,CUST00455,2025-02-26,Cash Deposit,Branch,15869,Germany
TXN001896,CUST00455,2025-03-11,Wire Transfer,ATM,21306,Australia
TXN001897,CUST00455,2025-09-08,NEFT/RTGS,Mobile App,21527,Germany
TXN001898,CUST00456,2025-10-23,NEFT/RTGS,ATM,62566,UK
TXN001899,CUST00456,2025-03-06,Wire Transfer,Branch,81262,Canada
TXN001900,CUST00456,2025-07-08,Cash Withdrawal,Online,69698,India
TXN001901,CUST00456,2025-01-13,Cash Withdrawal,Mobile App,84946,Canada
TXN001902,CUST00456,2025-04-21,NEFT/RTGS,Branch,64978,USA
TXN001903,CUST00456,2025-11-29,Cash Withdrawal,Mobile App,90233,Germany
TXN001904,CUST00457,2025-08-27,NEFT/RTGS,ATM,42335,USA
TXN001905,CUST00458,2025-03-16,Wire Transfer,ATM,42838,Germany
TXN001906,CUST00458,2025-08-27,NEFT/RTGS,Mobile App,43614,UK
TXN001907,CUST00458,2025-09-02,Wire Transfer,Mobile App,26969,India
TXN001908,CUST00458,2025-04-10,Cash Withdrawal,Branch,28379,India
TXN001909,CUST00459,2025-07-10,Wire Transfer,Mobile App,793553,Malta
TXN001910,CUST00459,2025-01-27,Card Payment,Online,649730,UAE
TXN001911,CUST00459,2025-09-21,Wire Transfer,Online,97318,Germany
TXN001912,CUST00459,2025-11-22,Cash Withdrawal,Branch,92587,USA
TXN001913,CUST00459,2025-11-12,NEFT/RTGS,ATM,72343,USA
TXN001914,CUST00460,2025-04-10,NEFT/RTGS,Branch,46313,India
TXN001915,CUST00460,2025-10-18,Cash Withdrawal,Branch,50369,Germany
TXN001916,CUST00460,2025-03-25,Wire Transfer,ATM,27064,India
TXN001917,CUST00460,2025-03-26,NEFT/RTGS,Online,41416,Australia
TXN001918,CUST00461,2025-07-10,NEFT/RTGS,ATM,9057,Australia
TXN001919,CUST00461,2025-06-19,Cash Withdrawal,Branch,17147,Canada
TXN001920,CUST00461,2025-05-23,Card Payment,Branch,13442,Australia
TXN001921,CUST00461,2025-08-11,NEFT/RTGS,ATM,11006,USA
TXN001922,CUST00462,2025-01-27,Card Payment,ATM,85191,Australia
TXN001923,CUST00462,2025-04-23,Cash Deposit,Mobile App,76636,UK
TXN001924,CUST00462,2025-12-24,Card Payment,ATM,75329,USA
TXN001925,CUST00463,2025-05-05,Cash Deposit,Mobile App,87618,UK
TXN001926,CUST00463,2025-08-12,NEFT/RTGS,Mobile App,91844,Australia
TXN001927,CUST00464,2025-03-02,Cash Withdrawal,Branch,23952,Germany
TXN001928,CUST00464,2025-09-09,NEFT/RTGS,Branch,25401,Germany
TXN001929,CUST00464,2025-03-26,Cash Withdrawal,Branch,21852,Germany
TXN001930,CUST00464,2025-07-12,Wire Transfer,Online,26759,Canada
TXN001931,CUST00464,2025-08-08,NEFT/RTGS,Online,32352,India
TXN001932,CUST00465,2025-07-07,Cash Withdrawal,Online,28022,India
TXN001933,CUST00465,2025-06-08,Cash Withdrawal,Online,24948,India
TXN001934,CUST00465,2025-01-01,Cash Deposit,Branch,26972,India
TXN001935,CUST00465,2025-09-09,Wire Transfer,ATM,24860,Germany
TXN001936,CUST00465,2025-11-10,Cash Withdrawal,Branch,22466,Canada
TXN001937,CUST00465,2025-05-14,Cash Deposit,Online,34074,India
TXN001938,CUST00466,2025-06-23,Cash Deposit,Mobile App,42319,India
TXN001939,CUST00466,2025-12-28,NEFT/RTGS,Mobile App,35831,Germany
TXN001940,CUST00466,2025-06-08,Cash Withdrawal,Branch,49986,USA
TXN001941,CUST00467,2025-10-28,Wire Transfer,Branch,28215,India
TXN001942,CUST00467,2025-05-25,Cash Withdrawal,ATM,27975,India
TXN001943,CUST00467,2025-09-04,NEFT/RTGS,Mobile App,25314,Canada
TXN001944,CUST00467,2025-10-28,Cash Withdrawal,Branch,32154,India
TXN001945,CUST00468,2025-02-03,Wire Transfer,Online,74671,Australia
TXN001946,CUST00468,2025-09-12,NEFT/RTGS,Mobile App,68676,UK
TXN001947,CUST00468,2025-12-29,NEFT/RTGS,ATM,76545,Australia
TXN001948,CUST00469,2025-05-09,NEFT/RTGS,Online,92149,Australia
TXN001949,CUST00469,2025-06-21,Cash Deposit,Online,108519,Germany
TXN001950,CUST00470,2025-04-03,NEFT/RTGS,Online,63036,UK
TXN001951,CUST00470,2025-07-10,Cash Withdrawal,Online,54990,India
TXN001952,CUST00470,2025-09-14,Cash Deposit,Branch,53710,India
TXN001953,CUST00470,2025-09-16,Cash Withdrawal,Mobile App,59765,USA
TXN001954,CUST00470,2025-11-10,Card Payment,Branch,87737,Canada
TXN001955,CUST00471,2025-10-30,Card Payment,ATM,12144,Germany
TXN001956,CUST00472,2025-07-28,Card Payment,Online,9955,UK
TXN001957,CUST00473,2025-06-11,Card Payment,Branch,70059,Canada
TXN001958,CUST00474,2025-10-24,Cash Withdrawal,Mobile App,10606,USA
TXN001959,CUST00474,2025-08-19,Cash Deposit,Mobile App,11526,UK
TXN001960,CUST00475,2025-10-07,NEFT/RTGS,Online,5696,Germany
TXN001961,CUST00475,2025-11-24,Cash Withdrawal,Online,5418,Canada
TXN001962,CUST00475,2025-03-01,Cash Deposit,Mobile App,6025,Germany
TXN001963,CUST00475,2025-12-02,Cash Deposit,Online,5242,Canada
TXN001964,CUST00476,2025-05-13,Cash Deposit,ATM,168080,Germany
TXN001965,CUST00476,2025-03-25,Cash Withdrawal,Online,36993,Australia
TXN001966,CUST00476,2025-10-05,Card Payment,Online,41605,UK
TXN001967,CUST00476,2025-01-02,Cash Deposit,Online,52218,India
TXN001968,CUST00477,2025-10-01,NEFT/RTGS,Online,47095,USA
TXN001969,CUST00477,2025-05-23,Wire Transfer,ATM,46181,Germany
TXN001970,CUST00477,2025-05-09,Wire Transfer,Online,35560,India
TXN001971,CUST00477,2025-06-25,Cash Deposit,Branch,46774,India
TXN001972,CUST00478,2025-07-19,NEFT/RTGS,Online,54156,India
TXN001973,CUST00479,2025-11-14,NEFT/RTGS,Online,39055,USA
TXN001974,CUST00479,2025-09-11,Card Payment,Mobile App,60210,Australia
TXN001975,CUST00479,2025-07-08,Cash Deposit,Online,74468,Germany
TXN001976,CUST00479,2025-12-07,Cash Withdrawal,ATM,56796,India
TXN001977,CUST00479,2025-01-04,Cash Withdrawal,Mobile App,58041,Germany
TXN001978,CUST00480,2025-10-31,Cash Deposit,Mobile App,87604,Canada
TXN001979,CUST00480,2025-03-03,Card Payment,Online,55716,Germany
TXN001980,CUST00480,2025-06-09,Card Payment,Mobile App,67096,Australia
TXN001981,CUST00480,2025-12-07,Cash Deposit,ATM,79969,UK
TXN001982,CUST00480,2025-05-24,Cash Withdrawal,Mobile App,74908,Germany
TXN001983,CUST00480,2025-06-03,NEFT/RTGS,Online,86981,India
TXN001984,CUST00480,2025-06-17,Cash Deposit,Online,71056,India
TXN001985,CUST00481,2025-05-16,Cash Withdrawal,ATM,11988,UK
TXN001986,CUST00481,2025-04-29,Wire Transfer,ATM,19151,India
TXN001987,CUST00481,2025-10-09,Card Payment,Online,20406,UK
TXN001988,CUST00481,2025-06-02,Card Payment,ATM,13589,Australia
TXN001989,CUST00481,2025-01-21,Cash Withdrawal,Mobile App,16683,India
TXN001990,CUST00481,2025-02-05,Wire Transfer,Online,16553,India
TXN001991,CUST00481,2025-01-22,NEFT/RTGS,ATM,15720,India
TXN001992,CUST00482,2025-05-07,Wire Transfer,ATM,27182,Canada
TXN001993,CUST00482,2025-02-23,Wire Transfer,Mobile App,30394,USA
TXN001994,CUST00482,2025-03-06,Cash Deposit,Branch,36420,USA
TXN001995,CUST00483,2025-04-07,NEFT/RTGS,Branch,73448,UK
TXN001996,CUST00483,2025-06-26,Cash Deposit,Mobile App,974516,UAE
TXN001997,CUST00483,2025-05-18,Cash Deposit,Online,82211,Canada
TXN001998,CUST00483,2025-07-27,Card Payment,Branch,54897,Australia
TXN001999,CUST00484,2025-03-03,Cash Deposit,Branch,41526,Australia
TXN002000,CUST00484,2025-05-08,Wire Transfer,Online,41664,Australia
TXN002001,CUST00484,2025-02-27,Card Payment,Online,22546,Australia
TXN002002,CUST00484,2025-02-26,Wire Transfer,Mobile App,50300,Australia
TXN002003,CUST00484,2025-11-28,Wire Transfer,ATM,33641,India
TXN002004,CUST00485,2025-12-06,Cash Deposit,Branch,39279,Germany
TXN002005,CUST00485,2025-04-07,Cash Deposit,Mobile App,55565,USA
TXN002006,CUST00485,2025-08-10,NEFT/RTGS,Branch,57310,Germany
TXN002007,CUST00485,2025-01-31,NEFT/RTGS,ATM,44404,India
TXN002008,CUST00485,2025-05-24,Cash Deposit,Mobile App,30791,USA
TXN002009,CUST00485,2025-09-29,Wire Transfer,Mobile App,57789,India
TXN002010,CUST00486,2025-05-22,NEFT/RTGS,Mobile App,78905,USA
TXN002011,CUST00486,2025-01-09,Cash Deposit,Mobile App,68708,UK
TXN002012,CUST00487,2025-03-16,Wire Transfer,ATM,69394,USA
TXN002013,CUST00487,2025-05-11,Wire Transfer,ATM,54217,Australia
TXN002014,CUST00487,2025-02-02,Card Payment,Online,45907,Australia
TXN002015,CUST00487,2025-05-10,Cash Deposit,Branch,54419,USA
TXN002016,CUST00487,2025-01-11,Cash Withdrawal,Mobile App,41824,Australia
TXN002017,CUST00488,2025-06-06,NEFT/RTGS,ATM,89859,UK
TXN002018,CUST00488,2025-10-28,Cash Deposit,Mobile App,79537,Australia
TXN002019,CUST00488,2025-02-19,NEFT/RTGS,Mobile App,91209,Australia
TXN002020,CUST00488,2025-05-06,Cash Withdrawal,Online,61382,Canada
TXN002021,CUST00489,2025-04-27,NEFT/RTGS,Online,31248,Canada
TXN002022,CUST00489,2025-07-30,Wire Transfer,Branch,44995,Australia
TXN002023,CUST00489,2025-02-07,Wire Transfer,Mobile App,40966,Germany
TXN002024,CUST00489,2025-02-19,Wire Transfer,ATM,44494,Australia
TXN002025,CUST00489,2025-07-29,Wire Transfer,ATM,45635,India
TXN002026,CUST00490,2025-05-02,Card Payment,Online,21754,India
TXN002027,CUST00491,2025-05-04,Wire Transfer,Mobile App,81713,Australia
TXN002028,CUST00491,2025-01-04,NEFT/RTGS,Branch,73827,Australia
TXN002029,CUST00491,2025-02-21,Wire Transfer,Branch,84353,Germany
TXN002030,CUST00491,2025-07-02,NEFT/RTGS,Branch,72618,Canada
TXN002031,CUST00491,2025-11-18,Card Payment,Online,91042,India
TXN002032,CUST00492,2025-04-02,Cash Deposit,Branch,22668,USA
TXN002033,CUST00492,2025-04-26,Card Payment,Branch,29394,USA
TXN002034,CUST00492,2025-04-15,Cash Withdrawal,ATM,29779,India
TXN002035,CUST00493,2025-01-04,Cash Deposit,ATM,10856,USA
TXN002036,CUST00493,2025-02-25,Wire Transfer,Branch,9341,India
TXN002037,CUST00493,2025-08-01,Wire Transfer,Mobile App,12460,USA
TXN002038,CUST00493,2025-10-12,Card Payment,ATM,12793,USA
TXN002039,CUST00493,2025-11-01,Card Payment,Branch,11768,Germany
TXN002040,CUST00494,2025-11-07,Cash Deposit,Online,59507,UK
TXN002041,CUST00494,2025-02-16,Card Payment,Online,53133,USA
TXN002042,CUST00494,2025-01-28,Cash Deposit,Online,70193,Australia
TXN002043,CUST00494,2025-03-11,Wire Transfer,Branch,35814,Canada
TXN002044,CUST00494,2025-03-06,Cash Deposit,Online,66932,Canada
TXN002045,CUST00494,2025-10-03,Card Payment,Online,73319,Canada
TXN002046,CUST00495,2025-03-11,Cash Deposit,Online,41991,Canada
TXN002047,CUST00495,2025-04-16,Cash Deposit,Branch,47654,Germany
TXN002048,CUST00496,2025-08-05,Card Payment,Online,22373,Canada
TXN002049,CUST00496,2025-06-22,Wire Transfer,Online,24720,Australia
TXN002050,CUST00496,2025-12-07,Wire Transfer,Online,18966,India
TXN002051,CUST00496,2025-10-27,Wire Transfer,Online,20764,India
TXN002052,CUST00497,2025-10-03,Cash Withdrawal,Online,32565,Germany
TXN002053,CUST00497,2025-11-06,Wire Transfer,Branch,29166,Australia
TXN002054,CUST00497,2025-09-16,Cash Withdrawal,ATM,26515,UK
TXN002055,CUST00497,2025-10-07,Cash Deposit,Mobile App,38217,UK
TXN002056,CUST00497,2025-03-31,Cash Withdrawal,Online,16822,UK
TXN002057,CUST00497,2025-01-21,Card Payment,Mobile App,30690,UK
TXN002058,CUST00497,2025-05-06,NEFT/RTGS,ATM,151142,Germany
TXN002059,CUST00498,2025-07-27,NEFT/RTGS,Online,42033,India
TXN002060,CUST00498,2025-05-18,Card Payment,Branch,58924,USA
TXN002061,CUST00498,2025-03-29,Card Payment,Mobile App,47605,UK
TXN002062,CUST00498,2025-01-21,NEFT/RTGS,Online,52064,Australia
TXN002063,CUST00498,2025-10-13,NEFT/RTGS,ATM,52431,Germany
TXN002064,CUST00499,2025-09-27,Cash Deposit,Branch,7866,Canada
TXN002065,CUST00499,2025-01-25,Wire Transfer,Mobile App,3708,India
TXN002066,CUST00499,2025-09-28,Wire Transfer,ATM,7605,UK
TXN002067,CUST00499,2025-11-26,Cash Deposit,Mobile App,6585,Australia
TXN002068,CUST00499,2025-04-07,Card Payment,Online,8026,Germany
TXN002069,CUST00499,2025-03-21,Wire Transfer,Branch,6480,Germany
TXN002070,CUST00500,2025-10-20,Cash Withdrawal,Mobile App,32222,Australia
TXN002071,CUST00500,2025-03-08,Cash Withdrawal,Mobile App,47225,UK
TXN002072,CUST00500,2025-05-09,Wire Transfer,Mobile App,49155,USA
